
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022a Update 5 (9.12.0.2039608) 64-bit (glnxa64)
                              August 12, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> This is Threenonlinear network , single amp , ini learningRate = 1.000000e-02 , min batch size = 200 , DropPeriod = 12 , DropFactor = 0.100000  v4 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> load amp=2 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|      82 |         328 |       00:01:11 |     8.79e-03 |     8.93e-03 |   3.8663e-05 |   3.9830e-05 |      1.0000e-08 |
|      83 |         332 |       00:01:12 |     8.79e-03 |     8.93e-03 |   3.8625e-05 |   3.9830e-05 |      1.0000e-08 |
|      84 |         336 |       00:01:13 |     8.82e-03 |     8.93e-03 |   3.8938e-05 |   3.9830e-05 |      1.0000e-08 |
|      85 |         340 |       00:01:13 |     8.95e-03 |     8.93e-03 |   4.0023e-05 |   3.9830e-05 |      1.0000e-09 |
|      86 |         344 |       00:01:14 |     8.86e-03 |     8.93e-03 |   3.9233e-05 |   3.9830e-05 |      1.0000e-09 |
|      87 |         348 |       00:01:15 |     8.78e-03 |     8.93e-03 |   3.8565e-05 |   3.9830e-05 |      1.0000e-09 |
|      88 |         350 |       00:01:16 |     8.83e-03 |              |   3.8960e-05 |              |      1.0000e-09 |
|      88 |         352 |       00:01:16 |     8.81e-03 |     8.93e-03 |   3.8806e-05 |   3.9830e-05 |      1.0000e-09 |
|      89 |         356 |       00:01:17 |     8.88e-03 |     8.93e-03 |   3.9432e-05 |   3.9830e-05 |      1.0000e-09 |
|      90 |         360 |       00:01:18 |     8.83e-03 |     8.93e-03 |   3.8962e-05 |   3.9830e-05 |      1.0000e-09 |
|      91 |         364 |       00:01:19 |     8.78e-03 |     8.93e-03 |   3.8585e-05 |   3.9830e-05 |      1.0000e-09 |
|      92 |         368 |       00:01:19 |     8.86e-03 |     8.93e-03 |   3.9235e-05 |   3.9830e-05 |      1.0000e-09 |
|      93 |         372 |       00:01:20 |     8.75e-03 |     8.93e-03 |   3.8261e-05 |   3.9830e-05 |      1.0000e-09 |
|      94 |         376 |       00:01:21 |     8.75e-03 |     8.93e-03 |   3.8323e-05 |   3.9830e-05 |      1.0000e-09 |
|      95 |         380 |       00:01:22 |     8.80e-03 |     8.93e-03 |   3.8739e-05 |   3.9830e-05 |      1.0000e-09 |
|      96 |         384 |       00:01:23 |     8.79e-03 |     8.93e-03 |   3.8630e-05 |   3.9830e-05 |      1.0000e-09 |
|      97 |         388 |       00:01:24 |     8.80e-03 |     8.93e-03 |   3.8722e-05 |   3.9830e-05 |      1.0000e-10 |
|      98 |         392 |       00:01:25 |     8.79e-03 |     8.93e-03 |   3.8617e-05 |   3.9830e-05 |      1.0000e-10 |
|      99 |         396 |       00:01:26 |     8.85e-03 |     8.93e-03 |   3.9188e-05 |   3.9830e-05 |      1.0000e-10 |
|     100 |         400 |       00:01:26 |     8.76e-03 |     8.93e-03 |   3.8361e-05 |   3.9830e-05 |      1.0000e-10 |
|     101 |         404 |       00:01:27 |     8.73e-03 |     8.93e-03 |   3.8066e-05 |   3.9830e-05 |      1.0000e-10 |
|     102 |         408 |       00:01:28 |     8.77e-03 |     8.93e-03 |   3.8468e-05 |   3.9830e-05 |      1.0000e-10 |
|     103 |         412 |       00:01:29 |     8.85e-03 |     8.93e-03 |   3.9159e-05 |   3.9830e-05 |      1.0000e-10 |
|     104 |         416 |       00:01:30 |     8.77e-03 |     8.93e-03 |   3.8420e-05 |   3.9830e-05 |      1.0000e-10 |
|     105 |         420 |       00:01:31 |     8.82e-03 |     8.93e-03 |   3.8907e-05 |   3.9830e-05 |      1.0000e-10 |
|     106 |         424 |       00:01:32 |     8.92e-03 |     8.93e-03 |   3.9760e-05 |   3.9830e-05 |      1.0000e-10 |
|     107 |         428 |       00:01:32 |     8.78e-03 |     8.93e-03 |   3.8569e-05 |   3.9830e-05 |      1.0000e-10 |
|     108 |         432 |       00:01:33 |     8.83e-03 |     8.93e-03 |   3.8988e-05 |   3.9830e-05 |      1.0000e-10 |
|     109 |         436 |       00:01:34 |     8.83e-03 |     8.93e-03 |   3.8942e-05 |   3.9830e-05 |      1.0000e-11 |
|     110 |         440 |       00:01:35 |     8.88e-03 |     8.93e-03 |   3.9411e-05 |   3.9830e-05 |      1.0000e-11 |
|     111 |         444 |       00:01:36 |     8.82e-03 |     8.93e-03 |   3.8857e-05 |   3.9830e-05 |      1.0000e-11 |
|     112 |         448 |       00:01:37 |     8.86e-03 |     8.93e-03 |   3.9231e-05 |   3.9830e-05 |      1.0000e-11 |
|     113 |         450 |       00:01:37 |     8.89e-03 |              |   3.9491e-05 |              |      1.0000e-11 |
|     113 |         452 |       00:01:38 |     8.85e-03 |     8.93e-03 |   3.9156e-05 |   3.9830e-05 |      1.0000e-11 |
|     114 |         456 |       00:01:39 |     8.82e-03 |     8.93e-03 |   3.8926e-05 |   3.9830e-05 |      1.0000e-11 |
|     115 |         460 |       00:01:40 |     8.82e-03 |     8.93e-03 |   3.8898e-05 |   3.9830e-05 |      1.0000e-11 |
|     116 |         464 |       00:01:40 |     8.87e-03 |     8.93e-03 |   3.9372e-05 |   3.9830e-05 |      1.0000e-11 |
|     117 |         468 |       00:01:41 |     8.78e-03 |     8.93e-03 |   3.8558e-05 |   3.9830e-05 |      1.0000e-11 |
|     118 |         472 |       00:01:42 |     8.78e-03 |     8.93e-03 |   3.8559e-05 |   3.9830e-05 |      1.0000e-11 |
|     119 |         476 |       00:01:43 |     8.77e-03 |     8.93e-03 |   3.8425e-05 |   3.9830e-05 |      1.0000e-11 |
|     120 |         480 |       00:01:44 |     8.81e-03 |     8.93e-03 |   3.8804e-05 |   3.9830e-05 |      1.0000e-11 |
|     121 |         484 |       00:01:45 |     8.78e-03 |     8.93e-03 |   3.8557e-05 |   3.9830e-05 |      1.0000e-12 |
|     122 |         488 |       00:01:46 |     8.79e-03 |     8.93e-03 |   3.8671e-05 |   3.9830e-05 |      1.0000e-12 |
|     123 |         492 |       00:01:46 |     8.87e-03 |     8.93e-03 |   3.9316e-05 |   3.9830e-05 |      1.0000e-12 |
|     124 |         496 |       00:01:47 |     8.80e-03 |     8.93e-03 |   3.8718e-05 |   3.9830e-05 |      1.0000e-12 |
|     125 |         500 |       00:01:48 |     8.87e-03 |     8.93e-03 |   3.9336e-05 |   3.9830e-05 |      1.0000e-12 |
|     126 |         504 |       00:01:49 |     8.92e-03 |     8.93e-03 |   3.9763e-05 |   3.9830e-05 |      1.0000e-12 |
|======================================================================================================================|
Training finished: Met validation criterion.
amp = 2 , already training 2 times 
amp 2 training end 
load amp=3 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |     RMSE     |     RMSE     |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |         0.21 |         0.20 |       0.0219 |       0.0193 |          0.0100 |
|       1 |           4 |       00:00:00 |         0.12 |         0.11 |       0.0070 |       0.0058 |          0.0100 |
|       2 |           8 |       00:00:01 |         0.09 |         0.09 |       0.0045 |       0.0038 |          0.0100 |
|       3 |          12 |       00:00:02 |         0.08 |         0.07 |       0.0029 |       0.0025 |          0.0100 |
|       4 |          16 |       00:00:03 |         0.06 |         0.05 |       0.0017 |       0.0015 |          0.0100 |
|       5 |          20 |       00:00:04 |         0.04 |         0.04 |       0.0008 |       0.0007 |          0.0100 |
|       6 |          24 |       00:00:04 |         0.03 |         0.03 |       0.0005 |       0.0004 |          0.0100 |
|       7 |          28 |       00:00:05 |         0.03 |         0.03 |       0.0004 |       0.0003 |          0.0100 |
|       8 |          32 |       00:00:06 |         0.02 |         0.02 |       0.0003 |       0.0002 |          0.0100 |
|       9 |          36 |       00:00:07 |         0.02 |         0.02 |       0.0002 |       0.0002 |          0.0100 |
|      10 |          40 |       00:00:08 |         0.02 |         0.02 |       0.0002 |       0.0002 |          0.0100 |
|      11 |          44 |       00:00:08 |         0.02 |         0.02 |       0.0001 |       0.0001 |          0.0100 |
|      12 |          48 |       00:00:09 |         0.02 |         0.02 |       0.0002 |       0.0001 |          0.0100 |
|      13 |          50 |       00:00:09 |         0.02 |              |       0.0001 |              |          0.0010 |
|      13 |          52 |       00:00:10 |         0.02 |         0.01 |       0.0001 |       0.0001 |          0.0010 |
|      14 |          56 |       00:00:11 |         0.02 |         0.01 |       0.0001 |       0.0001 |          0.0010 |
|      15 |          60 |       00:00:11 |         0.01 |         0.01 |       0.0001 |   9.6099e-05 |          0.0010 |
|      16 |          64 |       00:00:12 |         0.01 |         0.01 |       0.0001 |   9.2949e-05 |          0.0010 |
|      17 |          68 |       00:00:13 |         0.01 |         0.01 |       0.0001 |   9.0714e-05 |          0.0010 |
|      18 |          72 |       00:00:14 |         0.01 |         0.01 |       0.0001 |   8.8475e-05 |          0.0010 |
|      19 |          76 |       00:00:14 |         0.01 |         0.01 |       0.0001 |   8.7024e-05 |          0.0010 |
|      20 |          80 |       00:00:15 |         0.01 |         0.01 |       0.0001 |   8.5834e-05 |          0.0010 |
|      21 |          84 |       00:00:16 |         0.01 |         0.01 |       0.0001 |   8.4520e-05 |          0.0010 |
|      22 |          88 |       00:00:17 |         0.01 |         0.01 |   9.8933e-05 |   8.3172e-05 |          0.0010 |
|      23 |          92 |       00:00:18 |         0.01 |         0.01 |   9.5906e-05 |   8.1985e-05 |          0.0010 |
|      24 |          96 |       00:00:18 |         0.01 |         0.01 |   9.5081e-05 |   8.0749e-05 |          0.0010 |
|      25 |         100 |       00:00:19 |         0.01 |         0.01 |   9.5504e-05 |   8.0615e-05 |      1.0000e-04 |
|      26 |         104 |       00:00:20 |         0.01 |         0.01 |   9.3530e-05 |   8.0501e-05 |      1.0000e-04 |
|      27 |         108 |       00:00:21 |         0.01 |         0.01 |   9.3366e-05 |   8.0387e-05 |      1.0000e-04 |
|      28 |         112 |       00:00:22 |         0.01 |         0.01 |   9.3335e-05 |   8.0263e-05 |      1.0000e-04 |
|      29 |         116 |       00:00:22 |         0.01 |         0.01 |   9.7152e-05 |   8.0146e-05 |      1.0000e-04 |
|      30 |         120 |       00:00:23 |         0.01 |         0.01 |   9.2355e-05 |   8.0032e-05 |      1.0000e-04 |
|      31 |         124 |       00:00:24 |         0.01 |         0.01 |   9.2221e-05 |   7.9917e-05 |      1.0000e-04 |
|      32 |         128 |       00:00:25 |         0.01 |         0.01 |   9.3450e-05 |   7.9804e-05 |      1.0000e-04 |
|      33 |         132 |       00:00:26 |         0.01 |         0.01 |   9.3891e-05 |   7.9690e-05 |      1.0000e-04 |
|      34 |         136 |       00:00:26 |         0.01 |         0.01 |   9.1605e-05 |   7.9572e-05 |      1.0000e-04 |
|      35 |         140 |       00:00:27 |         0.01 |         0.01 |   8.9350e-05 |   7.9450e-05 |      1.0000e-04 |
|      36 |         144 |       00:00:28 |         0.01 |         0.01 |   9.2464e-05 |   7.9335e-05 |      1.0000e-04 |
|      37 |         148 |       00:00:29 |         0.01 |         0.01 |   9.3637e-05 |   7.9323e-05 |      1.0000e-05 |
|      38 |         150 |       00:00:29 |         0.01 |              |   9.3089e-05 |              |      1.0000e-05 |
|      38 |         152 |       00:00:30 |         0.01 |         0.01 |   9.3331e-05 |   7.9311e-05 |      1.0000e-05 |
|      39 |         156 |       00:00:30 |         0.01 |         0.01 |   9.3055e-05 |   7.9298e-05 |      1.0000e-05 |
|      40 |         160 |       00:00:31 |         0.01 |         0.01 |   9.3462e-05 |   7.9286e-05 |      1.0000e-05 |
|      41 |         164 |       00:00:32 |         0.01 |         0.01 |   9.3436e-05 |   7.9273e-05 |      1.0000e-05 |
|      42 |         168 |       00:00:33 |         0.01 |         0.01 |   9.4012e-05 |   7.9260e-05 |      1.0000e-05 |
|      43 |         172 |       00:00:33 |         0.01 |         0.01 |   9.1911e-05 |   7.9247e-05 |      1.0000e-05 |
|      44 |         176 |       00:00:34 |         0.01 |         0.01 |   9.2121e-05 |   7.9234e-05 |      1.0000e-05 |
|      45 |         180 |       00:00:35 |         0.01 |         0.01 |   9.1494e-05 |   7.9220e-05 |      1.0000e-05 |
|      46 |         184 |       00:00:36 |         0.01 |         0.01 |   9.0884e-05 |   7.9207e-05 |      1.0000e-05 |
|      47 |         188 |       00:00:37 |         0.01 |         0.01 |   9.0698e-05 |   7.9193e-05 |      1.0000e-05 |
|      48 |         192 |       00:00:38 |         0.01 |         0.01 |   9.4809e-05 |   7.9180e-05 |      1.0000e-05 |
|      49 |         196 |       00:00:38 |         0.01 |         0.01 |   9.1746e-05 |   7.9179e-05 |      1.0000e-06 |
|      50 |         200 |       00:00:39 |         0.01 |         0.01 |   9.5885e-05 |   7.9178e-05 |      1.0000e-06 |
|      51 |         204 |       00:00:40 |         0.01 |         0.01 |   9.5945e-05 |   7.9176e-05 |      1.0000e-06 |
|      52 |         208 |       00:00:41 |         0.01 |         0.01 |   9.2606e-05 |   7.9175e-05 |      1.0000e-06 |
|      53 |         212 |       00:00:41 |         0.01 |         0.01 |   9.2418e-05 |   7.9173e-05 |      1.0000e-06 |
|      54 |         216 |       00:00:42 |         0.01 |         0.01 |   8.9206e-05 |   7.9172e-05 |      1.0000e-06 |
|      55 |         220 |       00:00:43 |         0.01 |         0.01 |   9.1826e-05 |   7.9170e-05 |      1.0000e-06 |
|      56 |         224 |       00:00:44 |         0.01 |         0.01 |   9.2864e-05 |   7.9169e-05 |      1.0000e-06 |
|      57 |         228 |       00:00:45 |         0.01 |         0.01 |   9.1451e-05 |   7.9167e-05 |      1.0000e-06 |
|      58 |         232 |       00:00:45 |         0.01 |         0.01 |   9.3493e-05 |   7.9166e-05 |      1.0000e-06 |
|      59 |         236 |       00:00:46 |         0.01 |         0.01 |   9.3344e-05 |   7.9164e-05 |      1.0000e-06 |
|      60 |         240 |       00:00:47 |         0.01 |         0.01 |   9.1527e-05 |   7.9163e-05 |      1.0000e-06 |
|      61 |         244 |       00:00:48 |         0.01 |         0.01 |   9.4762e-05 |   7.9163e-05 |      1.0000e-07 |
|      62 |         248 |       00:00:49 |         0.01 |         0.01 |   9.3102e-05 |   7.9163e-05 |      1.0000e-07 |
|      63 |         250 |       00:00:49 |         0.01 |              |   9.4323e-05 |              |      1.0000e-07 |
|      63 |         252 |       00:00:49 |         0.01 |         0.01 |   9.3967e-05 |   7.9162e-05 |      1.0000e-07 |
|      64 |         256 |       00:00:50 |         0.01 |         0.01 |   9.1333e-05 |   7.9162e-05 |      1.0000e-07 |
|      65 |         260 |       00:00:51 |         0.01 |         0.01 |   9.3409e-05 |   7.9162e-05 |      1.0000e-07 |
|      66 |         264 |       00:00:52 |         0.01 |         0.01 |   9.2988e-05 |   7.9162e-05 |      1.0000e-07 |
|      67 |         268 |       00:00:52 |         0.01 |         0.01 |   9.1816e-05 |   7.9162e-05 |      1.0000e-07 |
|      68 |         272 |       00:00:53 |         0.01 |         0.01 |   9.0755e-05 |   7.9162e-05 |      1.0000e-07 |
|      69 |         276 |       00:00:54 |         0.01 |         0.01 |   9.1981e-05 |   7.9161e-05 |      1.0000e-07 |
|      70 |         280 |       00:00:55 |         0.01 |         0.01 |   9.0743e-05 |   7.9161e-05 |      1.0000e-07 |
|      71 |         284 |       00:00:56 |         0.01 |         0.01 |   9.2243e-05 |   7.9161e-05 |      1.0000e-07 |
|      72 |         288 |       00:00:56 |         0.01 |         0.01 |   9.2736e-05 |   7.9161e-05 |      1.0000e-07 |
|      73 |         292 |       00:00:57 |         0.01 |         0.01 |   9.1397e-05 |   7.9161e-05 |      1.0000e-08 |
|      74 |         296 |       00:00:58 |         0.01 |         0.01 |   9.1558e-05 |   7.9161e-05 |      1.0000e-08 |
|      75 |         300 |       00:00:59 |         0.01 |         0.01 |   9.1793e-05 |   7.9161e-05 |      1.0000e-08 |
|      76 |         304 |       00:01:00 |         0.01 |         0.01 |   9.4991e-05 |   7.9161e-05 |      1.0000e-08 |
|      77 |         308 |       00:01:00 |         0.01 |         0.01 |   9.3065e-05 |   7.9161e-05 |      1.0000e-08 |
|      78 |         312 |       00:01:01 |         0.01 |         0.01 |   9.2141e-05 |   7.9161e-05 |      1.0000e-08 |
|      79 |         316 |       00:01:02 |         0.01 |         0.01 |   9.0949e-05 |   7.9161e-05 |      1.0000e-08 |
|      80 |         320 |       00:01:03 |         0.01 |         0.01 |   9.1292e-05 |   7.9161e-05 |      1.0000e-08 |
|      81 |         324 |       00:01:04 |         0.01 |         0.01 |   9.2720e-05 |   7.9161e-05 |      1.0000e-08 |
|      82 |         328 |       00:01:04 |         0.01 |         0.01 |   9.1785e-05 |   7.9161e-05 |      1.0000e-08 |
|      83 |         332 |       00:01:05 |         0.01 |         0.01 |   9.3218e-05 |   7.9161e-05 |      1.0000e-08 |
|      84 |         336 |       00:01:06 |         0.01 |         0.01 |   9.1565e-05 |   7.9161e-05 |      1.0000e-08 |
|      85 |         340 |       00:01:07 |         0.01 |         0.01 |   9.3566e-05 |   7.9161e-05 |      1.0000e-09 |
|      86 |         344 |       00:01:08 |         0.01 |         0.01 |   8.9680e-05 |   7.9161e-05 |      1.0000e-09 |
|      87 |         348 |       00:01:08 |         0.01 |         0.01 |   9.4886e-05 |   7.9161e-05 |      1.0000e-09 |
|      88 |         350 |       00:01:09 |         0.01 |              |   9.3026e-05 |              |      1.0000e-09 |
|      88 |         352 |       00:01:09 |         0.01 |         0.01 |   9.4721e-05 |   7.9161e-05 |      1.0000e-09 |
|      89 |         356 |       00:01:10 |         0.01 |         0.01 |   9.0186e-05 |   7.9161e-05 |      1.0000e-09 |
|      90 |         360 |       00:01:11 |         0.01 |         0.01 |   9.1573e-05 |   7.9161e-05 |      1.0000e-09 |
|      91 |         364 |       00:01:12 |         0.01 |         0.01 |   9.0929e-05 |   7.9161e-05 |      1.0000e-09 |
|      92 |         368 |       00:01:12 |         0.01 |         0.01 |   9.1387e-05 |   7.9161e-05 |      1.0000e-09 |
|      93 |         372 |       00:01:13 |         0.01 |         0.01 |   9.5564e-05 |   7.9161e-05 |      1.0000e-09 |
|      94 |         376 |       00:01:14 |         0.01 |         0.01 |   9.5650e-05 |   7.9161e-05 |      1.0000e-09 |
|      95 |         380 |       00:01:15 |         0.01 |         0.01 |   9.3622e-05 |   7.9161e-05 |      1.0000e-09 |
|      96 |         384 |       00:01:16 |         0.01 |         0.01 |   9.0182e-05 |   7.9161e-05 |      1.0000e-09 |
|      97 |         388 |       00:01:16 |         0.01 |         0.01 |   9.1735e-05 |   7.9161e-05 |      1.0000e-10 |
|      98 |         392 |       00:01:17 |         0.01 |         0.01 |   9.6296e-05 |   7.9161e-05 |      1.0000e-10 |
|      99 |         396 |       00:01:18 |         0.01 |         0.01 |   9.4595e-05 |   7.9161e-05 |      1.0000e-10 |
|     100 |         400 |       00:01:19 |         0.01 |         0.01 |   9.1950e-05 |   7.9161e-05 |      1.0000e-10 |
