 looptime = 1 , training times = 1 , epoches = 13 , iteration = 4880 , loss = 2.939293e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 13 , iteration = 4960 , loss = 3.006283e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 13 , iteration = 5040 , loss = 3.021372e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 13 , iteration = 5120 , loss = 2.885039e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 13 , iteration = 5200 , loss = 2.987183e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 14 , iteration = 5280 , loss = 3.025067e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 14 , iteration = 5360 , loss = 3.017264e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 14 , iteration = 5440 , loss = 2.942906e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 14 , iteration = 5520 , loss = 3.031180e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 14 , iteration = 5600 , loss = 3.008502e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 15 , iteration = 5680 , loss = 3.042457e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 15 , iteration = 5760 , loss = 3.484039e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 15 , iteration = 5840 , loss = 3.106196e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 15 , iteration = 5920 , loss = 2.991047e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 15 , iteration = 6000 , loss = 2.925168e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 16 , iteration = 6080 , loss = 2.938462e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 16 , iteration = 6160 , loss = 2.888402e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 16 , iteration = 6240 , loss = 3.127523e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 16 , iteration = 6320 , loss = 2.968651e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 16 , iteration = 6400 , loss = 2.880578e-03 , learnRate = 5.000000e-03 
 looptime = 1 , training times = 1 , epoches = 17 , iteration = 6480 , loss = 2.884367e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 17 , iteration = 6560 , loss = 2.837484e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 17 , iteration = 6640 , loss = 2.822766e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 17 , iteration = 6720 , loss = 2.878887e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 17 , iteration = 6800 , loss = 2.916642e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 18 , iteration = 6880 , loss = 2.885139e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 18 , iteration = 6960 , loss = 2.937237e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 18 , iteration = 7040 , loss = 2.874499e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 18 , iteration = 7120 , loss = 2.787703e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 18 , iteration = 7200 , loss = 2.826036e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 19 , iteration = 7280 , loss = 2.797786e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 19 , iteration = 7360 , loss = 2.779459e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 19 , iteration = 7440 , loss = 2.823207e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 19 , iteration = 7520 , loss = 2.838399e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 19 , iteration = 7600 , loss = 2.810216e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 20 , iteration = 7680 , loss = 2.839891e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 20 , iteration = 7760 , loss = 2.834243e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 20 , iteration = 7840 , loss = 2.884872e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 20 , iteration = 7920 , loss = 2.882660e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 20 , iteration = 8000 , loss = 2.869786e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 21 , iteration = 8080 , loss = 2.845983e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 21 , iteration = 8160 , loss = 2.906800e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 21 , iteration = 8240 , loss = 2.877433e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 21 , iteration = 8320 , loss = 2.833938e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 21 , iteration = 8400 , loss = 2.852962e-03 , learnRate = 2.500000e-03 
 looptime = 1 , training times = 1 , epoches = 22 , iteration = 8480 , loss = 2.985337e-03 , learnRate = 2.500000e-03 
